#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403638192945096960.0000000000,16.1003174215,-2.3789766362,2.2590178992,0.4733981332,0.5896406283,-0.5127186567,0.406617407373
1403638192995097088.0000000000,16.0727194562,-2.3334360843,2.2731423705,0.4815186059,0.5839348658,-0.5122161259,0.405948943847
1403638193045096960.0000000000,16.0419171162,-2.2896567575,2.2867112633,0.4881893341,0.5806556404,-0.5120564847,0.4028751145
1403638193095097088.0000000000,16.0078705452,-2.2482008224,2.3002005067,0.4902294362,0.5820003040,-0.5110119377,0.399771866901
1403638193145096960.0000000000,15.9704802381,-2.2089248862,2.3142576127,0.4883175184,0.5874164792,-0.5097193429,0.395820758102
1403638193195097088.0000000000,15.9305314636,-2.1718783523,2.3300316539,0.4847078392,0.5939019895,-0.5083056772,0.392382563303
1403638193245096960.0000000000,15.8876958603,-2.1369412201,2.3478915237,0.4812872987,0.6000261758,-0.5061501459,0.390055321992
1403638193295097088.0000000000,15.8418154433,-2.1039639256,2.3683687014,0.4786132111,0.6052669547,-0.5041917972,0.387778209005
1403638193345096960.0000000000,15.7936461502,-2.0728925349,2.3912423783,0.4746632796,0.6107400603,-0.5013073520,0.38779155309
1403638193395097088.0000000000,15.7445131200,-2.0432932466,2.4167521250,0.4729661194,0.6143564331,-0.4976175207,0.388903620519
1403638193445096960.0000000000,15.6938269581,-2.0149981601,2.4429838516,0.4717037520,0.6169177679,-0.4944983525,0.390358063096
1403638193495097088.0000000000,15.6416786911,-1.9873749241,2.4691729324,0.4725542222,0.6179042456,-0.4920459689,0.390867771601
1403638193545096960.0000000000,15.5877663317,-1.9606910029,2.4939639295,0.4729834176,0.6189465332,-0.4902581358,0.390946078104
1403638193595097088.0000000000,15.5319068796,-1.9345475706,2.5167851601,0.4719831398,0.6207731601,-0.4901214412,0.389427236282
1403638193645096960.0000000000,15.4742859201,-1.9091185853,2.5374638375,0.4689693702,0.6238969579,-0.4911034119,0.386830394988
1403638193695097088.0000000000,15.4150989189,-1.8843198132,2.5563579064,0.4646841959,0.6277638469,-0.4933764595,0.382832626302
1403638193745096960.0000000000,15.3547718344,-1.8601953989,2.5737153114,0.4615033189,0.6308591886,-0.4964357942,0.377601473832
1403638193795097088.0000000000,15.2935038493,-1.8368357806,2.5892479956,0.4579151896,0.6337806211,-0.4985400614,0.374290810278
1403638193845096960.0000000000,15.2319531528,-1.8141220690,2.6033602362,0.4551074195,0.6358379855,-0.4996690392,0.372717244248
1403638193895097088.0000000000,15.1699587064,-1.7917097069,2.6164000830,0.4531112758,0.6372209054,-0.5012356117,0.370678500929
1403638193945096960.0000000000,15.1080082261,-1.7696429752,2.6280845975,0.4507776484,0.6387714617,-0.5021779422,0.369577929249
1403638193995097088.0000000000,15.0462692132,-1.7480053328,2.6384049518,0.4506244501,0.6388328126,-0.5035128772,0.367838313658
1403638194045096960.0000000000,14.9847309151,-1.7265550260,2.6473972161,0.4503174523,0.6389220304,-0.5034964071,0.368081783545
1403638194095097088.0000000000,14.9239394853,-1.7052384194,2.6555301684,0.4519753071,0.6371828346,-0.5019849091,0.371116569333
1403638194145096960.0000000000,14.8634890512,-1.6839935128,2.6622521427,0.4548940856,0.6346915349,-0.5008181025,0.373388878488
1403638194195097088.0000000000,14.8026441932,-1.6633352641,2.6672895916,0.4574017520,0.6323805105,-0.4991590550,0.376455528573
1403638194245096960.0000000000,14.7409791810,-1.6431351359,2.6707693905,0.4600317232,0.6300307087,-0.4981654577,0.378501382421
1403638194295097088.0000000000,14.6783626849,-1.6232281892,2.6724313477,0.4606538024,0.6294149661,-0.4978754709,0.379150221228
1403638194345096960.0000000000,14.6146731248,-1.6038779786,2.6729001241,0.4589098450,0.6305794812,-0.4997694148,0.376831267379
1403638194395097088.0000000000,14.5504942981,-1.5850984580,2.6747196649,0.4567389920,0.6319313010,-0.5015626625,0.374816247732
1403638194445096960.0000000000,14.4854488457,-1.5668224986,2.6775884221,0.4548136940,0.6331488380,-0.5036749117,0.372261515584
1403638194495097088.0000000000,14.4203394621,-1.5490503976,2.6819380925,0.4527044284,0.6343802319,-0.5058672483,0.369754985096
1403638194545096960.0000000000,14.3549109980,-1.5319948649,2.6880385026,0.4498088588,0.6361540838,-0.5067459246,0.369037315288
1403638194595097088.0000000000,14.2883847211,-1.5153570034,2.6955805636,0.4477322545,0.6373850690,-0.5083409840,0.367240447356
1403638194645096960.0000000000,14.2224730924,-1.4989770322,2.7038598398,0.4444195840,0.6394773981,-0.5100055752,0.365313843135
1403638194695097088.0000000000,14.1578887061,-1.4826754640,2.7126920567,0.4406186988,0.6418816730,-0.5121204475,0.362733686662
1403638194745096960.0000000000,14.0947437163,-1.4666199709,2.7212820199,0.4377478929,0.6435038074,-0.5135444177,0.361319475073
1403638194795097088.0000000000,14.0328398284,-1.4508993276,2.7286952166,0.4347520522,0.6452598723,-0.5145199849,0.360415781231
1403638194845096960.0000000000,13.9724194574,-1.4350962425,2.7348906572,0.4322827306,0.6466001187,-0.5160074761,0.358854025987
1403638194895097088.0000000000,13.9135927380,-1.4194870006,2.7397369850,0.4299735511,0.6477928418,-0.5163966682,0.358917345087
1403638194945096960.0000000000,13.8564202726,-1.4037309878,2.7432675160,0.4283322974,0.6487859991,-0.5165198185,0.358908689617
1403638194995097088.0000000000,13.8007516237,-1.3878294226,2.7453689775,0.4275890331,0.6491620875,-0.5173017107,0.357987629847
1403638195045096960.0000000000,13.7466398954,-1.3719797167,2.7458688150,0.4263776019,0.6498141352,-0.5175462927,0.357896025561
1403638195095097088.0000000000,13.6940515791,-1.3557361998,2.7450002024,0.4258803874,0.6502809190,-0.5175979362,0.35756537656
1403638195145096960.0000000000,13.6428869612,-1.3392708196,2.7426816493,0.4241817640,0.6513257323,-0.5182092183,0.356796619446
1403638195195097088.0000000000,13.5930011638,-1.3223479317,2.7388433480,0.4219648301,0.6526745929,-0.5206644847,0.353369568972
1403638195245096960.0000000000,13.5444700235,-1.3053486876,2.7330567421,0.4170386605,0.6559054735,-0.5235004327,0.349018713502
1403638195295097088.0000000000,13.4980906454,-1.2878771878,2.7263103865,0.4124314956,0.6588862857,-0.5266224619,0.344148088184
1403638195345096960.0000000000,13.4544813244,-1.2701573213,2.7189433136,0.4092279225,0.6608514447,-0.5286162725,0.341134448565
1403638195395097088.0000000000,13.4144898888,-1.2518988331,2.7115065796,0.4093302306,0.6608546627,-0.5282329782,0.341598884292
1403638195445096960.0000000000,13.3777422057,-1.2332085074,2.7042929355,0.4135799695,0.6579355631,-0.5266825743,0.344496544954
1403638195495097088.0000000000,13.3435422478,-1.2141944967,2.6969389825,0.4206430687,0.6533798614,-0.5231887114,0.34989675307
1403638195545096960.0000000000,13.3107309652,-1.1948907402,2.6886434352,0.4272586125,0.6489664536,-0.5207531169,0.353707239687
1403638195595097088.0000000000,13.2796928108,-1.1756160486,2.6790728847,0.4325266203,0.6454403115,-0.5172654118,0.358837039364
1403638195645096960.0000000000,13.2495266144,-1.1562703341,2.6684313075,0.4357657381,0.6433796640,-0.5157245447,0.360831017902
1403638195695097088.0000000000,13.2158545918,-1.1366342552,2.6555815328,0.4359331686,0.6434344223,-0.5151982142,0.361282737952
1403638195745096960.0000000000,13.1861808656,-1.1173899055,2.6461357908,0.4357449973,0.6436382892,-0.5158867484,0.360162342327
1403638195795097088.0000000000,13.1570803046,-1.0984042206,2.6377265539,0.4343877123,0.6448000744,-0.5166686608,0.358599601748
1403638195845096960.0000000000,13.1292682547,-1.0793848663,2.6310801152,0.4320152066,0.6464700494,-0.5179333698,0.356629164361
1403638195895097088.0000000000,13.1024384742,-1.0604672696,2.6259515266,0.4283126247,0.6493056373,-0.5188422357,0.354617003703
1403638195945096960.0000000000,13.0773811186,-1.0415307124,2.6224434302,0.4256172092,0.6512523788,-0.5204097870,0.351985772413
1403638195995097088.0000000000,13.0546337393,-1.0223987438,2.6207459034,0.4230871975,0.6530144649,-0.5215169751,0.350127657671
1403638196045096960.0000000000,13.0340773080,-1.0029894282,2.6213682574,0.4224709518,0.6535303136,-0.5218428991,0.349422971102
1403638196095097088.0000000000,13.0161157716,-0.9832526874,2.6246460191,0.4228894129,0.6532609199,-0.5213113969,0.350212995797
1403638196145096960.0000000000,13.0011502596,-0.9630161840,2.6309350245,0.4246265731,0.6520741161,-0.5199411719,0.352353229316
1403638196195097088.0000000000,12.9877179780,-0.9425496839,2.6396486408,0.4286113938,0.6496783891,-0.5177724065,0.355136591946
1403638196245096960.0000000000,12.9749595634,-0.9222646018,2.6495549792,0.4321734014,0.6472524804,-0.5156742733,0.358288182272
1403638196295097088.0000000000,12.9627294169,-0.9018360573,2.6594862063,0.4346545235,0.6455854739,-0.5144388676,0.36006595598
1403638196345096960.0000000000,12.9511757062,-0.8814826558,2.6683085457,0.4362523113,0.6444194444,-0.5126577263,0.362752748084
1403638196395097088.0000000000,12.9392018728,-0.8612639671,2.6774382421,0.4368453827,0.6440478501,-0.5138032381,0.361074384086
1403638196445096960.0000000000,12.9283790320,-0.8408848189,2.6833449022,0.4366809857,0.6440259819,-0.5140283092,0.360991895676
1403638196495097088.0000000000,12.9183517228,-0.8204564017,2.6874515872,0.4362194352,0.6441842178,-0.5147739282,0.360204248607
1403638196545096960.0000000000,12.9087926316,-0.8000786757,2.6899103611,0.4354080722,0.6444226820,-0.5164882628,0.358300281945
1403638196595097088.0000000000,12.8999271168,-0.7798128307,2.6902432146,0.4326941073,0.6461384758,-0.5183115716,0.355856704738
1403638196645096960.0000000000,12.8920187081,-0.7599136042,2.6885669241,0.4282095567,0.6488653454,-0.5206943375,0.352828210286
1403638196695097088.0000000000,12.8856204756,-0.7399757127,2.6858132448,0.4252147895,0.6506335575,-0.5235421913,0.348958350893
1403638196745096960.0000000000,12.8811058488,-0.7201802663,2.6818955927,0.4229899415,0.6518722149,-0.5248337372,0.347407071099
1403638196795097088.0000000000,12.8783524094,-0.7002008529,2.6769535011,0.4217866521,0.6524875433,-0.5249863643,0.34748430641
1403638196845096960.0000000000,12.8772616906,-0.6799712449,2.6710638085,0.4220657732,0.6522809629,-0.5254537426,0.346826170981
1403638196895097088.0000000000,12.8786201914,-0.6597660780,2.6651939277,0.4245624869,0.6503270005,-0.5237171468,0.350059762427
1403638196945096960.0000000000,12.8813921739,-0.6395151769,2.6601479935,0.4274969950,0.6485266818,-0.5222080502,0.352077000801
1403638196995097088.0000000000,12.8861581975,-0.6190885130,2.6564533807,0.4310206755,0.6462170564,-0.5201085661,0.355122194166
1403638197045096960.0000000000,12.8914627834,-0.5990213111,2.6547042372,0.4336543625,0.6442895518,-0.5189852263,0.357056301308
1403638197095097088.0000000000,12.8971496825,-0.5793129020,2.6539700945,0.4351199028,0.6431885936,-0.5179960922,0.358690886013
1403638197145096960.0000000000,12.9033816073,-0.5599357960,2.6539811163,0.4361341198,0.6424299861,-0.5169554550,0.360316250116
1403638197195097088.0000000000,12.9109226616,-0.5407661829,2.6551121383,0.4356167984,0.6427370185,-0.5156209552,0.362301201367
1403638197245096960.0000000000,12.9198496734,-0.5211177494,2.6583083820,0.4359982876,0.6426114340,-0.5137957889,0.364650415336
1403638197295097088.0000000000,12.9291536485,-0.5016560107,2.6635240859,0.4358966172,0.6425953635,-0.5096757066,0.370534765023
1403638197345096960.0000000000,12.9383226754,-0.4818913549,2.6705318554,0.4356333753,0.6426162505,-0.5058553577,0.376003023878
1403638197395097088.0000000000,12.9471729988,-0.4616092252,2.6788811338,0.4356031035,0.6425097309,-0.5030539289,0.379957795711
1403638197445096960.0000000000,12.9556891627,-0.4407224050,2.6890675823,0.4359603014,0.6419915198,-0.5008818836,0.383279066441
1403638197495097088.0000000000,12.9637639486,-0.4186916355,2.7014147961,0.4369088727,0.6414718381,-0.4998846379,0.384369440177
1403638197545096960.0000000000,12.9706369216,-0.3961098548,2.7153209226,0.4388606355,0.6402214166,-0.5002210723,0.383792599077
1403638197595097088.0000000000,12.9766095473,-0.3732219674,2.7304373189,0.4391764705,0.6401097342,-0.4997982282,0.384168305615
1403638197645096960.0000000000,12.9821413787,-0.3497104947,2.7468275005,0.4395765911,0.6398182337,-0.4993481136,0.384781119419
1403638197695097088.0000000000,12.9871787324,-0.3256699288,2.7641077671,0.4394347152,0.6400471499,-0.4994498493,0.384430260371
1403638197745096960.0000000000,12.9946599936,-0.3002856066,2.7842146504,0.4389866819,0.6406198298,-0.4992510456,0.38424643167
1403638197795097088.0000000000,12.9990892159,-0.2752127831,2.8006405328,0.4398472648,0.6400681099,-0.4995173688,0.383835377047
1403638197845096960.0000000000,13.0030039530,-0.2495505824,2.8162033507,0.4426289405,0.6383559724,-0.5000310521,0.382818782734
1403638197895097088.0000000000,13.0065489642,-0.2234498120,2.8304775462,0.4464751257,0.6359046170,-0.5003635113,0.381996906804
1403638197945096960.0000000000,13.0098671627,-0.1970717795,2.8433325436,0.4525627511,0.6318148434,-0.4988490452,0.383596910959
1403638197995097088.0000000000,13.0123840909,-0.1707457649,2.8526917161,0.4587834799,0.6273467973,-0.4970058687,0.385926004508
1403638198045096960.0000000000,13.0138474294,-0.1446763817,2.8574365669,0.4627548635,0.6244569261,-0.4960643283,0.387080955187
1403638198095097088.0000000000,13.0136919703,-0.1192647464,2.8564940429,0.4624404819,0.6248184159,-0.4965596313,0.386237336966
1403638198145096960.0000000000,13.0120921068,-0.0942407767,2.8508524381,0.4617548110,0.6253520954,-0.4983595633,0.38386846308
1403638198195097088.0000000000,13.0087336285,-0.0696801684,2.8403468663,0.4601468438,0.6266771930,-0.4997582246,0.381814477004
1403638198245096960.0000000000,13.0038934743,-0.0454087742,2.8265674053,0.4578807103,0.6282833252,-0.5008780597,0.380429346614
1403638198295097088.0000000000,12.9977166760,-0.0215198358,2.8109761952,0.4559704330,0.6297384432,-0.5012064195,0.379884959416
1403638198345096960.0000000000,12.9905308684,0.0019976264,2.7940174043,0.4545752191,0.6308304672,-0.5012889377,0.379636263822
1403638198395097088.0000000000,12.9824424933,0.0251507384,2.7751764676,0.4506551906,0.6337538145,-0.5015740279,0.37906397394
1403638198445096960.0000000000,12.9737028111,0.0478676735,2.7554036517,0.4467434181,0.6365376845,-0.5006194866,0.380289658438
1403638198495097088.0000000000,12.9642519443,0.0706599597,2.7350347701,0.4441979181,0.6382975566,-0.4990824332,0.382336453475
1403638198545096960.0000000000,12.9539962498,0.0938066616,2.7133741912,0.4399970848,0.6414568793,-0.4962953766,0.385521123441
1403638198595097088.0000000000,12.9434697438,0.1173580448,2.6911502940,0.4357151700,0.6440053509,-0.4909880619,0.392861453559
1403638198645096960.0000000000,12.9321154176,0.1419046365,2.6684779935,0.4320704696,0.6460705311,-0.4848707138,0.401009188161
1403638198695097088.0000000000,12.9195707572,0.1680682418,2.6465857352,0.4287247334,0.6480065472,-0.4789547370,0.408515578312
1403638198745096960.0000000000,12.9052702286,0.1962729729,2.6262407367,0.4257932448,0.6496081362,-0.4732086261,0.415671719364
1403638198795097088.0000000000,12.8888958052,0.2271746172,2.6081085780,0.4250998154,0.6497141306,-0.4691651584,0.420768047379
1403638198845096960.0000000000,12.8830569422,0.2616150280,2.5953562426,0.4247499804,0.6501308447,-0.4669363810,0.422951244229
1403638198895097088.0000000000,12.8628484031,0.2981755889,2.5819862012,0.4245772607,0.6502276135,-0.4665330271,0.42342075414
1403638198945096960.0000000000,12.8404838753,0.3377232466,2.5706305028,0.4241378122,0.6506766649,-0.4671665014,0.422471838016
1403638198995097088.0000000000,12.8165475398,0.3800994827,2.5612756053,0.4243840486,0.6506225323,-0.4687152158,0.420588333379
1403638199045096960.0000000000,12.7904501274,0.4251147272,2.5544032491,0.4247089004,0.6505168089,-0.4698511365,0.419154077604
1403638199095097088.0000000000,12.7628785843,0.4731693981,2.5506682858,0.4251513786,0.6502425922,-0.4715101343,0.417263789251
1403638199145096960.0000000000,12.7338311199,0.5237261806,2.5499063847,0.4258852467,0.6494839109,-0.4722003918,0.416916293904
1403638199195097088.0000000000,12.7027821847,0.5769283033,2.5515426226,0.4276369899,0.6482758040,-0.4733741438,0.415670550717
1403638199245096960.0000000000,12.6701365306,0.6325075509,2.5562964963,0.4305591868,0.6463247139,-0.4739006346,0.415091965013
1403638199295097088.0000000000,12.6362262848,0.6903511868,2.5637803724,0.4329967629,0.6445394954,-0.4730669030,0.416281572302
1403638199345096960.0000000000,12.6004553145,0.7502350847,2.5721048683,0.4344763983,0.6433647926,-0.4731366926,0.416477698159
1403638199395097088.0000000000,12.5621400346,0.8113918829,2.5811581009,0.4331334760,0.6438568868,-0.4715490139,0.418909571053
1403638199445096960.0000000000,12.5214421456,0.8744394657,2.5921926683,0.4311046912,0.6449048175,-0.4708690762,0.420153346665
1403638199495097088.0000000000,12.4786811730,0.9394237899,2.6048644420,0.4278326471,0.6465639493,-0.4707584052,0.421071026578
1403638199545096960.0000000000,12.4344048085,1.0069831716,2.6191248616,0.4239427391,0.6496193652,-0.4699351980,0.42122220255
1403638199595097088.0000000000,12.3884779791,1.0773724046,2.6348338128,0.4233207036,0.6518043635,-0.4688846773,0.419640099459
1403638199645096960.0000000000,12.3407761679,1.1505113298,2.6519005123,0.4241742305,0.6543147857,-0.4671202580,0.41682975895
1403638199695097088.0000000000,12.2911522816,1.2265034244,2.6711211172,0.4282028289,0.6556768822,-0.4660964438,0.41168467137
1403638199745096960.0000000000,12.2400694001,1.3045239640,2.6910655300,0.4326358006,0.6567782024,-0.4667167608,0.404529507149
1403638199795097088.0000000000,12.1875683459,1.3840505191,2.7101238212,0.4371805176,0.6573462976,-0.4700491885,0.394743968133
